Policy_ID,Policy_Text_EN,Policy_Text_FR,Policy_Text_ES,Summarized_Text
5ae9b216-0aa5-4d2a-b369-8fd6fc222d67,"Travel insurance covers trip cancellations, lost luggage, and emergency medical expenses while traveling abroad.","L'assurance voyage couvre les annulations de voyage, la perte de bagages et les frais médicaux d'urgence à l'étranger.","El seguro de viaje cubre cancelaciones de viajes, pérdida de equipaje y gastos médicos de emergencia en el extranjero.","Covers travel risks such as cancellations, lost luggage, and medical expenses."
a5a26c1c-5e6c-477a-9f0b-9bdc08f578d3,"This policy covers vehicle damages due to accidents, theft, and natural disasters. Liability coverage is included.","Cette police couvre les dommages aux véhicules dus aux accidents, au vol et aux catastrophes naturelles. La responsabilité civile est incluse.","Esta póliza cubre los daños del vehículo debido a accidentes, robos y desastres naturales. La cobertura de responsabilidad civil está incluida.","Covers vehicle damages, liability, and natural disasters."
b07d7c9c-e6eb-4697-abab-8e24fb8f238c,"Business insurance provides liability and property coverage for businesses, protecting against financial losses due to accidents or lawsuits.","L'assurance entreprise offre une couverture de responsabilité et de propriété pour les entreprises, protégeant contre les pertes financières dues aux accidents ou aux poursuites judiciaires.","El seguro comercial proporciona cobertura de responsabilidad y propiedad para empresas, protegiendo contra pérdidas financieras debido a accidentes o demandas legales.",Protects businesses from financial losses due to liabilities and accidents.
9e5100ad-ab23-4ea3-9e5b-a101bb8f1cd8,"This policy covers vehicle damages due to accidents, theft, and natural disasters. Liability coverage is included.","Cette police couvre les dommages aux véhicules dus aux accidents, au vol et aux catastrophes naturelles. La responsabilité civile est incluse.","Esta póliza cubre los daños del vehículo debido a accidentes, robos y desastres naturales. La cobertura de responsabilidad civil está incluida.","Covers vehicle damages, liability, and natural disasters."
72f2e130-41a8-4510-a454-32048a45c01d,"This policy covers vehicle damages due to accidents, theft, and natural disasters. Liability coverage is included.","Cette police couvre les dommages aux véhicules dus aux accidents, au vol et aux catastrophes naturelles. La responsabilité civile est incluse.","Esta póliza cubre los daños del vehículo debido a accidentes, robos y desastres naturales. La cobertura de responsabilidad civil está incluida.","Covers vehicle damages, liability, and natural disasters."
40b6c08f-efb2-48dd-bbb9-3c621c5b03f3,"Health insurance policy provides coverage for hospitalization, surgeries, and prescribed medications. Pre-existing conditions may require additional evaluation.","La police d'assurance maladie couvre l'hospitalisation, les chirurgies et les médicaments prescrits. Les conditions préexistantes peuvent nécessiter une évaluation supplémentaire.","La póliza de seguro de salud cubre hospitalización, cirugías y medicamentos recetados. Las condiciones preexistentes pueden requerir una evaluación adicional.",Provides medical coverage including hospital visits and prescriptions.
d57af834-d176-4f07-97cd-f950895a8698,"Business insurance provides liability and property coverage for businesses, protecting against financial losses due to accidents or lawsuits.","L'assurance entreprise offre une couverture de responsabilité et de propriété pour les entreprises, protégeant contre les pertes financières dues aux accidents ou aux poursuites judiciaires.","El seguro comercial proporciona cobertura de responsabilidad y propiedad para empresas, protegiendo contra pérdidas financieras debido a accidentes o demandas legales.",Protects businesses from financial losses due to liabilities and accidents.
c989f6ec-68da-40b4-91f8-7dda995c226a,"Travel insurance covers trip cancellations, lost luggage, and emergency medical expenses while traveling abroad.","L'assurance voyage couvre les annulations de voyage, la perte de bagages et les frais médicaux d'urgence à l'étranger.","El seguro de viaje cubre cancelaciones de viajes, pérdida de equipaje y gastos médicos de emergencia en el extranjero.","Covers travel risks such as cancellations, lost luggage, and medical expenses."
231b3e3c-5a59-4151-badd-7ae88aee688b,"Home insurance protects against fire, theft, and natural disasters. Coverage includes both the structure and personal belongings.","L'assurance habitation protège contre l'incendie, le vol et les catastrophes naturelles. La couverture inclut la structure et les effets personnels.","El seguro de hogar protege contra incendios, robos y desastres naturales. La cobertura incluye la estructura y las pertenencias personales.",Protects home structure and belongings from risks like fire and theft.
9c8447c1-f357-4e90-b176-423d9f7b5cb4,"Business insurance provides liability and property coverage for businesses, protecting against financial losses due to accidents or lawsuits.","L'assurance entreprise offre une couverture de responsabilité et de propriété pour les entreprises, protégeant contre les pertes financières dues aux accidents ou aux poursuites judiciaires.","El seguro comercial proporciona cobertura de responsabilidad y propiedad para empresas, protegiendo contra pérdidas financieras debido a accidentes o demandas legales.",Protects businesses from financial losses due to liabilities and accidents.
d16604ef-113d-48ac-966d-f66882a4755d,"This policy covers vehicle damages due to accidents, theft, and natural disasters. Liability coverage is included.","Cette police couvre les dommages aux véhicules dus aux accidents, au vol et aux catastrophes naturelles. La responsabilité civile est incluse.","Esta póliza cubre los daños del vehículo debido a accidentes, robos y desastres naturales. La cobertura de responsabilidad civil está incluida.","Covers vehicle damages, liability, and natural disasters."
26ac8c25-6f8f-4bd4-b444-d93df04f2d00,"Business insurance provides liability and property coverage for businesses, protecting against financial losses due to accidents or lawsuits.","L'assurance entreprise offre une couverture de responsabilité et de propriété pour les entreprises, protégeant contre les pertes financières dues aux accidents ou aux poursuites judiciaires.","El seguro comercial proporciona cobertura de responsabilidad y propiedad para empresas, protegiendo contra pérdidas financieras debido a accidentes o demandas legales.",Protects businesses from financial losses due to liabilities and accidents.
b2a3fe0a-302f-4a38-9d2e-12c17149d56d,"Health insurance policy provides coverage for hospitalization, surgeries, and prescribed medications. Pre-existing conditions may require additional evaluation.","La police d'assurance maladie couvre l'hospitalisation, les chirurgies et les médicaments prescrits. Les conditions préexistantes peuvent nécessiter une évaluation supplémentaire.","La póliza de seguro de salud cubre hospitalización, cirugías y medicamentos recetados. Las condiciones preexistentes pueden requerir una evaluación adicional.",Provides medical coverage including hospital visits and prescriptions.
c4790efc-39a7-4723-913b-f516ce634bb6,Life insurance ensures financial security for beneficiaries in case of the policyholder's death. Optional riders available for disability coverage.,L'assurance vie assure la sécurité financière des bénéficiaires en cas de décès du titulaire de la police. Des options supplémentaires sont disponibles pour la couverture d'invalidité.,El seguro de vida garantiza la seguridad financiera de los beneficiarios en caso de fallecimiento del titular de la póliza. Opciones adicionales disponibles para cobertura por discapacidad.,Offers financial support for beneficiaries in case of policyholder’s death.
5275bd37-fdbd-4b30-8453-717d84e1fcb6,Life insurance ensures financial security for beneficiaries in case of the policyholder's death. Optional riders available for disability coverage.,L'assurance vie assure la sécurité financière des bénéficiaires en cas de décès du titulaire de la police. Des options supplémentaires sont disponibles pour la couverture d'invalidité.,El seguro de vida garantiza la seguridad financiera de los beneficiarios en caso de fallecimiento del titular de la póliza. Opciones adicionales disponibles para cobertura por discapacidad.,Offers financial support for beneficiaries in case of policyholder’s death.
f2bee8b0-f90b-4085-91e6-1b7c8fd0c960,"Home insurance protects against fire, theft, and natural disasters. Coverage includes both the structure and personal belongings.","L'assurance habitation protège contre l'incendie, le vol et les catastrophes naturelles. La couverture inclut la structure et les effets personnels.","El seguro de hogar protege contra incendios, robos y desastres naturales. La cobertura incluye la estructura y las pertenencias personales.",Protects home structure and belongings from risks like fire and theft.
ab6c6292-6b35-46d4-9f3c-408374b3057a,"Home insurance protects against fire, theft, and natural disasters. Coverage includes both the structure and personal belongings.","L'assurance habitation protège contre l'incendie, le vol et les catastrophes naturelles. La couverture inclut la structure et les effets personnels.","El seguro de hogar protege contra incendios, robos y desastres naturales. La cobertura incluye la estructura y las pertenencias personales.",Protects home structure and belongings from risks like fire and theft.
e32acb7d-b0bb-4c6d-b6ae-1fee1989b26b,"Home insurance protects against fire, theft, and natural disasters. Coverage includes both the structure and personal belongings.","L'assurance habitation protège contre l'incendie, le vol et les catastrophes naturelles. La couverture inclut la structure et les effets personnels.","El seguro de hogar protege contra incendios, robos y desastres naturales. La cobertura incluye la estructura y las pertenencias personales.",Protects home structure and belongings from risks like fire and theft.
f487deb3-617b-4e72-91a7-670aabbc2280,Life insurance ensures financial security for beneficiaries in case of the policyholder's death. Optional riders available for disability coverage.,L'assurance vie assure la sécurité financière des bénéficiaires en cas de décès du titulaire de la police. Des options supplémentaires sont disponibles pour la couverture d'invalidité.,El seguro de vida garantiza la seguridad financiera de los beneficiarios en caso de fallecimiento del titular de la póliza. Opciones adicionales disponibles para cobertura por discapacidad.,Offers financial support for beneficiaries in case of policyholder’s death.
9e4c942d-3ab5-484b-b53c-82d7925aeb52,"This policy covers vehicle damages due to accidents, theft, and natural disasters. Liability coverage is included.","Cette police couvre les dommages aux véhicules dus aux accidents, au vol et aux catastrophes naturelles. La responsabilité civile est incluse.","Esta póliza cubre los daños del vehículo debido a accidentes, robos y desastres naturales. La cobertura de responsabilidad civil está incluida.","Covers vehicle damages, liability, and natural disasters."
dd6ff82b-972c-4aa6-9c89-cc559f5d74de,Life insurance ensures financial security for beneficiaries in case of the policyholder's death. Optional riders available for disability coverage.,L'assurance vie assure la sécurité financière des bénéficiaires en cas de décès du titulaire de la police. Des options supplémentaires sont disponibles pour la couverture d'invalidité.,El seguro de vida garantiza la seguridad financiera de los beneficiarios en caso de fallecimiento del titular de la póliza. Opciones adicionales disponibles para cobertura por discapacidad.,Offers financial support for beneficiaries in case of policyholder’s death.
1debc1f1-ff31-45d8-8415-04318507cbc1,"Travel insurance covers trip cancellations, lost luggage, and emergency medical expenses while traveling abroad.","L'assurance voyage couvre les annulations de voyage, la perte de bagages et les frais médicaux d'urgence à l'étranger.","El seguro de viaje cubre cancelaciones de viajes, pérdida de equipaje y gastos médicos de emergencia en el extranjero.","Covers travel risks such as cancellations, lost luggage, and medical expenses."
b49e794d-4cd5-4aad-8719-27dd9a2c01eb,"Health insurance policy provides coverage for hospitalization, surgeries, and prescribed medications. Pre-existing conditions may require additional evaluation.","La police d'assurance maladie couvre l'hospitalisation, les chirurgies et les médicaments prescrits. Les conditions préexistantes peuvent nécessiter une évaluation supplémentaire.","La póliza de seguro de salud cubre hospitalización, cirugías y medicamentos recetados. Las condiciones preexistentes pueden requerir una evaluación adicional.",Provides medical coverage including hospital visits and prescriptions.
92c1720c-e5eb-4c59-9a1b-6ae49ae33708,"Business insurance provides liability and property coverage for businesses, protecting against financial losses due to accidents or lawsuits.","L'assurance entreprise offre une couverture de responsabilité et de propriété pour les entreprises, protégeant contre les pertes financières dues aux accidents ou aux poursuites judiciaires.","El seguro comercial proporciona cobertura de responsabilidad y propiedad para empresas, protegiendo contra pérdidas financieras debido a accidentes o demandas legales.",Protects businesses from financial losses due to liabilities and accidents.
c3217df2-ddf8-43e4-935b-999e5f0c4a70,"Business insurance provides liability and property coverage for businesses, protecting against financial losses due to accidents or lawsuits.","L'assurance entreprise offre une couverture de responsabilité et de propriété pour les entreprises, protégeant contre les pertes financières dues aux accidents ou aux poursuites judiciaires.","El seguro comercial proporciona cobertura de responsabilidad y propiedad para empresas, protegiendo contra pérdidas financieras debido a accidentes o demandas legales.",Protects businesses from financial losses due to liabilities and accidents.
807accdf-783e-4b3e-849c-3f63562fbd94,"Health insurance policy provides coverage for hospitalization, surgeries, and prescribed medications. Pre-existing conditions may require additional evaluation.","La police d'assurance maladie couvre l'hospitalisation, les chirurgies et les médicaments prescrits. Les conditions préexistantes peuvent nécessiter une évaluation supplémentaire.","La póliza de seguro de salud cubre hospitalización, cirugías y medicamentos recetados. Las condiciones preexistentes pueden requerir una evaluación adicional.",Provides medical coverage including hospital visits and prescriptions.
938e237b-5a12-4a96-8144-f522327cb033,"Travel insurance covers trip cancellations, lost luggage, and emergency medical expenses while traveling abroad.","L'assurance voyage couvre les annulations de voyage, la perte de bagages et les frais médicaux d'urgence à l'étranger.","El seguro de viaje cubre cancelaciones de viajes, pérdida de equipaje y gastos médicos de emergencia en el extranjero.","Covers travel risks such as cancellations, lost luggage, and medical expenses."
32ea53e1-0127-4518-a614-1054f4262f18,"Health insurance policy provides coverage for hospitalization, surgeries, and prescribed medications. Pre-existing conditions may require additional evaluation.","La police d'assurance maladie couvre l'hospitalisation, les chirurgies et les médicaments prescrits. Les conditions préexistantes peuvent nécessiter une évaluation supplémentaire.","La póliza de seguro de salud cubre hospitalización, cirugías y medicamentos recetados. Las condiciones preexistentes pueden requerir una evaluación adicional.",Provides medical coverage including hospital visits and prescriptions.
fce9774c-a453-4357-a349-8e916ae65884,Life insurance ensures financial security for beneficiaries in case of the policyholder's death. Optional riders available for disability coverage.,L'assurance vie assure la sécurité financière des bénéficiaires en cas de décès du titulaire de la police. Des options supplémentaires sont disponibles pour la couverture d'invalidité.,El seguro de vida garantiza la seguridad financiera de los beneficiarios en caso de fallecimiento del titular de la póliza. Opciones adicionales disponibles para cobertura por discapacidad.,Offers financial support for beneficiaries in case of policyholder’s death.
bd494cf8-d57f-42e9-bc28-502a4429899d,"Health insurance policy provides coverage for hospitalization, surgeries, and prescribed medications. Pre-existing conditions may require additional evaluation.","La police d'assurance maladie couvre l'hospitalisation, les chirurgies et les médicaments prescrits. Les conditions préexistantes peuvent nécessiter une évaluation supplémentaire.","La póliza de seguro de salud cubre hospitalización, cirugías y medicamentos recetados. Las condiciones preexistentes pueden requerir una evaluación adicional.",Provides medical coverage including hospital visits and prescriptions.
bd0c5bb6-5c83-47cc-a446-e053f0879a2e,Life insurance ensures financial security for beneficiaries in case of the policyholder's death. Optional riders available for disability coverage.,L'assurance vie assure la sécurité financière des bénéficiaires en cas de décès du titulaire de la police. Des options supplémentaires sont disponibles pour la couverture d'invalidité.,El seguro de vida garantiza la seguridad financiera de los beneficiarios en caso de fallecimiento del titular de la póliza. Opciones adicionales disponibles para cobertura por discapacidad.,Offers financial support for beneficiaries in case of policyholder’s death.
0171f421-fad1-41d8-84b8-561b241cede2,"Home insurance protects against fire, theft, and natural disasters. Coverage includes both the structure and personal belongings.","L'assurance habitation protège contre l'incendie, le vol et les catastrophes naturelles. La couverture inclut la structure et les effets personnels.","El seguro de hogar protege contra incendios, robos y desastres naturales. La cobertura incluye la estructura y las pertenencias personales.",Protects home structure and belongings from risks like fire and theft.
e521585a-c105-4bb5-b0ff-4ef922b3bad3,"This policy covers vehicle damages due to accidents, theft, and natural disasters. Liability coverage is included.","Cette police couvre les dommages aux véhicules dus aux accidents, au vol et aux catastrophes naturelles. La responsabilité civile est incluse.","Esta póliza cubre los daños del vehículo debido a accidentes, robos y desastres naturales. La cobertura de responsabilidad civil está incluida.","Covers vehicle damages, liability, and natural disasters."
055827d0-2a81-4667-a0ea-b89b2731af00,"Home insurance protects against fire, theft, and natural disasters. Coverage includes both the structure and personal belongings.","L'assurance habitation protège contre l'incendie, le vol et les catastrophes naturelles. La couverture inclut la structure et les effets personnels.","El seguro de hogar protege contra incendios, robos y desastres naturales. La cobertura incluye la estructura y las pertenencias personales.",Protects home structure and belongings from risks like fire and theft.
69fd248e-8db2-43b3-ad3a-0d4a8081a075,"Travel insurance covers trip cancellations, lost luggage, and emergency medical expenses while traveling abroad.","L'assurance voyage couvre les annulations de voyage, la perte de bagages et les frais médicaux d'urgence à l'étranger.","El seguro de viaje cubre cancelaciones de viajes, pérdida de equipaje y gastos médicos de emergencia en el extranjero.","Covers travel risks such as cancellations, lost luggage, and medical expenses."
8cc0d0fc-7515-405d-9f02-1aa2d82dd274,"Business insurance provides liability and property coverage for businesses, protecting against financial losses due to accidents or lawsuits.","L'assurance entreprise offre une couverture de responsabilité et de propriété pour les entreprises, protégeant contre les pertes financières dues aux accidents ou aux poursuites judiciaires.","El seguro comercial proporciona cobertura de responsabilidad y propiedad para empresas, protegiendo contra pérdidas financieras debido a accidentes o demandas legales.",Protects businesses from financial losses due to liabilities and accidents.
d0d1a6da-a6b6-4120-8756-a0ae69b7bf49,"Health insurance policy provides coverage for hospitalization, surgeries, and prescribed medications. Pre-existing conditions may require additional evaluation.","La police d'assurance maladie couvre l'hospitalisation, les chirurgies et les médicaments prescrits. Les conditions préexistantes peuvent nécessiter une évaluation supplémentaire.","La póliza de seguro de salud cubre hospitalización, cirugías y medicamentos recetados. Las condiciones preexistentes pueden requerir una evaluación adicional.",Provides medical coverage including hospital visits and prescriptions.
d95ef25c-6734-4d09-8f80-cf67a276305b,"Travel insurance covers trip cancellations, lost luggage, and emergency medical expenses while traveling abroad.","L'assurance voyage couvre les annulations de voyage, la perte de bagages et les frais médicaux d'urgence à l'étranger.","El seguro de viaje cubre cancelaciones de viajes, pérdida de equipaje y gastos médicos de emergencia en el extranjero.","Covers travel risks such as cancellations, lost luggage, and medical expenses."
490f1c7a-f382-4a49-98db-2a433185c2c2,Life insurance ensures financial security for beneficiaries in case of the policyholder's death. Optional riders available for disability coverage.,L'assurance vie assure la sécurité financière des bénéficiaires en cas de décès du titulaire de la police. Des options supplémentaires sont disponibles pour la couverture d'invalidité.,El seguro de vida garantiza la seguridad financiera de los beneficiarios en caso de fallecimiento del titular de la póliza. Opciones adicionales disponibles para cobertura por discapacidad.,Offers financial support for beneficiaries in case of policyholder’s death.
98e3a9b8-e659-4ace-a55d-1be45d1f5507,"Health insurance policy provides coverage for hospitalization, surgeries, and prescribed medications. Pre-existing conditions may require additional evaluation.","La police d'assurance maladie couvre l'hospitalisation, les chirurgies et les médicaments prescrits. Les conditions préexistantes peuvent nécessiter une évaluation supplémentaire.","La póliza de seguro de salud cubre hospitalización, cirugías y medicamentos recetados. Las condiciones preexistentes pueden requerir una evaluación adicional.",Provides medical coverage including hospital visits and prescriptions.
e62f6a4b-037d-416b-a6eb-e7752248fdd3,"This policy covers vehicle damages due to accidents, theft, and natural disasters. Liability coverage is included.","Cette police couvre les dommages aux véhicules dus aux accidents, au vol et aux catastrophes naturelles. La responsabilité civile est incluse.","Esta póliza cubre los daños del vehículo debido a accidentes, robos y desastres naturales. La cobertura de responsabilidad civil está incluida.","Covers vehicle damages, liability, and natural disasters."
29f75a8f-65f4-4b5f-bf77-f96f6298a071,"Travel insurance covers trip cancellations, lost luggage, and emergency medical expenses while traveling abroad.","L'assurance voyage couvre les annulations de voyage, la perte de bagages et les frais médicaux d'urgence à l'étranger.","El seguro de viaje cubre cancelaciones de viajes, pérdida de equipaje y gastos médicos de emergencia en el extranjero.","Covers travel risks such as cancellations, lost luggage, and medical expenses."
027e1cd2-f7e7-415a-bcfa-e1eb85eae6ea,"Home insurance protects against fire, theft, and natural disasters. Coverage includes both the structure and personal belongings.","L'assurance habitation protège contre l'incendie, le vol et les catastrophes naturelles. La couverture inclut la structure et les effets personnels.","El seguro de hogar protege contra incendios, robos y desastres naturales. La cobertura incluye la estructura y las pertenencias personales.",Protects home structure and belongings from risks like fire and theft.
0807a23c-b809-4432-84e0-2c1a12340b67,"Health insurance policy provides coverage for hospitalization, surgeries, and prescribed medications. Pre-existing conditions may require additional evaluation.","La police d'assurance maladie couvre l'hospitalisation, les chirurgies et les médicaments prescrits. Les conditions préexistantes peuvent nécessiter une évaluation supplémentaire.","La póliza de seguro de salud cubre hospitalización, cirugías y medicamentos recetados. Las condiciones preexistentes pueden requerir una evaluación adicional.",Provides medical coverage including hospital visits and prescriptions.
2d7143f6-1c96-427d-9d68-a5465204d824,"Health insurance policy provides coverage for hospitalization, surgeries, and prescribed medications. Pre-existing conditions may require additional evaluation.","La police d'assurance maladie couvre l'hospitalisation, les chirurgies et les médicaments prescrits. Les conditions préexistantes peuvent nécessiter une évaluation supplémentaire.","La póliza de seguro de salud cubre hospitalización, cirugías y medicamentos recetados. Las condiciones preexistentes pueden requerir una evaluación adicional.",Provides medical coverage including hospital visits and prescriptions.
aa408c9c-4299-43d0-9f73-1803d07d1b89,"Health insurance policy provides coverage for hospitalization, surgeries, and prescribed medications. Pre-existing conditions may require additional evaluation.","La police d'assurance maladie couvre l'hospitalisation, les chirurgies et les médicaments prescrits. Les conditions préexistantes peuvent nécessiter une évaluation supplémentaire.","La póliza de seguro de salud cubre hospitalización, cirugías y medicamentos recetados. Las condiciones preexistentes pueden requerir una evaluación adicional.",Provides medical coverage including hospital visits and prescriptions.
7dcf45ab-eab0-4495-8006-5fb9a708b5c7,"Health insurance policy provides coverage for hospitalization, surgeries, and prescribed medications. Pre-existing conditions may require additional evaluation.","La police d'assurance maladie couvre l'hospitalisation, les chirurgies et les médicaments prescrits. Les conditions préexistantes peuvent nécessiter une évaluation supplémentaire.","La póliza de seguro de salud cubre hospitalización, cirugías y medicamentos recetados. Las condiciones preexistentes pueden requerir una evaluación adicional.",Provides medical coverage including hospital visits and prescriptions.
868da273-bc49-4383-b4f0-c47f2fee66d9,"This policy covers vehicle damages due to accidents, theft, and natural disasters. Liability coverage is included.","Cette police couvre les dommages aux véhicules dus aux accidents, au vol et aux catastrophes naturelles. La responsabilité civile est incluse.","Esta póliza cubre los daños del vehículo debido a accidentes, robos y desastres naturales. La cobertura de responsabilidad civil está incluida.","Covers vehicle damages, liability, and natural disasters."
3fd304eb-873d-471d-9923-e9cc31638e4b,Life insurance ensures financial security for beneficiaries in case of the policyholder's death. Optional riders available for disability coverage.,L'assurance vie assure la sécurité financière des bénéficiaires en cas de décès du titulaire de la police. Des options supplémentaires sont disponibles pour la couverture d'invalidité.,El seguro de vida garantiza la seguridad financiera de los beneficiarios en caso de fallecimiento del titular de la póliza. Opciones adicionales disponibles para cobertura por discapacidad.,Offers financial support for beneficiaries in case of policyholder’s death.
6573996d-3a1a-44eb-acd0-09677e54bc33,"Travel insurance covers trip cancellations, lost luggage, and emergency medical expenses while traveling abroad.","L'assurance voyage couvre les annulations de voyage, la perte de bagages et les frais médicaux d'urgence à l'étranger.","El seguro de viaje cubre cancelaciones de viajes, pérdida de equipaje y gastos médicos de emergencia en el extranjero.","Covers travel risks such as cancellations, lost luggage, and medical expenses."
61857236-2057-4118-9ccd-ab91d9170bb0,"Health insurance policy provides coverage for hospitalization, surgeries, and prescribed medications. Pre-existing conditions may require additional evaluation.","La police d'assurance maladie couvre l'hospitalisation, les chirurgies et les médicaments prescrits. Les conditions préexistantes peuvent nécessiter une évaluation supplémentaire.","La póliza de seguro de salud cubre hospitalización, cirugías y medicamentos recetados. Las condiciones preexistentes pueden requerir una evaluación adicional.",Provides medical coverage including hospital visits and prescriptions.
bcc66696-5812-497e-ba81-2b579d99cf17,"Health insurance policy provides coverage for hospitalization, surgeries, and prescribed medications. Pre-existing conditions may require additional evaluation.","La police d'assurance maladie couvre l'hospitalisation, les chirurgies et les médicaments prescrits. Les conditions préexistantes peuvent nécessiter une évaluation supplémentaire.","La póliza de seguro de salud cubre hospitalización, cirugías y medicamentos recetados. Las condiciones preexistentes pueden requerir una evaluación adicional.",Provides medical coverage including hospital visits and prescriptions.
51524ba9-ae1a-49d3-9643-d8ef0d9e4f59,"Home insurance protects against fire, theft, and natural disasters. Coverage includes both the structure and personal belongings.","L'assurance habitation protège contre l'incendie, le vol et les catastrophes naturelles. La couverture inclut la structure et les effets personnels.","El seguro de hogar protege contra incendios, robos y desastres naturales. La cobertura incluye la estructura y las pertenencias personales.",Protects home structure and belongings from risks like fire and theft.
367d6fe2-fbcf-4a84-9888-c19c9280cc1f,"This policy covers vehicle damages due to accidents, theft, and natural disasters. Liability coverage is included.","Cette police couvre les dommages aux véhicules dus aux accidents, au vol et aux catastrophes naturelles. La responsabilité civile est incluse.","Esta póliza cubre los daños del vehículo debido a accidentes, robos y desastres naturales. La cobertura de responsabilidad civil está incluida.","Covers vehicle damages, liability, and natural disasters."
45193e8d-dd14-4dc6-8a30-2fc99890653c,"This policy covers vehicle damages due to accidents, theft, and natural disasters. Liability coverage is included.","Cette police couvre les dommages aux véhicules dus aux accidents, au vol et aux catastrophes naturelles. La responsabilité civile est incluse.","Esta póliza cubre los daños del vehículo debido a accidentes, robos y desastres naturales. La cobertura de responsabilidad civil está incluida.","Covers vehicle damages, liability, and natural disasters."
d4eca460-94cb-4c59-bef2-e82649076efd,"Business insurance provides liability and property coverage for businesses, protecting against financial losses due to accidents or lawsuits.","L'assurance entreprise offre une couverture de responsabilité et de propriété pour les entreprises, protégeant contre les pertes financières dues aux accidents ou aux poursuites judiciaires.","El seguro comercial proporciona cobertura de responsabilidad y propiedad para empresas, protegiendo contra pérdidas financieras debido a accidentes o demandas legales.",Protects businesses from financial losses due to liabilities and accidents.
e3717629-d20e-4b3d-9144-335e77ed1cb8,"Business insurance provides liability and property coverage for businesses, protecting against financial losses due to accidents or lawsuits.","L'assurance entreprise offre une couverture de responsabilité et de propriété pour les entreprises, protégeant contre les pertes financières dues aux accidents ou aux poursuites judiciaires.","El seguro comercial proporciona cobertura de responsabilidad y propiedad para empresas, protegiendo contra pérdidas financieras debido a accidentes o demandas legales.",Protects businesses from financial losses due to liabilities and accidents.
3c3c63bd-778e-40b0-9850-1fd2b54f1c80,"Health insurance policy provides coverage for hospitalization, surgeries, and prescribed medications. Pre-existing conditions may require additional evaluation.","La police d'assurance maladie couvre l'hospitalisation, les chirurgies et les médicaments prescrits. Les conditions préexistantes peuvent nécessiter une évaluation supplémentaire.","La póliza de seguro de salud cubre hospitalización, cirugías y medicamentos recetados. Las condiciones preexistentes pueden requerir una evaluación adicional.",Provides medical coverage including hospital visits and prescriptions.
475a33b5-ca9e-4188-8997-3ece699392d6,"Health insurance policy provides coverage for hospitalization, surgeries, and prescribed medications. Pre-existing conditions may require additional evaluation.","La police d'assurance maladie couvre l'hospitalisation, les chirurgies et les médicaments prescrits. Les conditions préexistantes peuvent nécessiter une évaluation supplémentaire.","La póliza de seguro de salud cubre hospitalización, cirugías y medicamentos recetados. Las condiciones preexistentes pueden requerir una evaluación adicional.",Provides medical coverage including hospital visits and prescriptions.
3f8688da-6d07-4abb-8bf3-731b0e436414,"Travel insurance covers trip cancellations, lost luggage, and emergency medical expenses while traveling abroad.","L'assurance voyage couvre les annulations de voyage, la perte de bagages et les frais médicaux d'urgence à l'étranger.","El seguro de viaje cubre cancelaciones de viajes, pérdida de equipaje y gastos médicos de emergencia en el extranjero.","Covers travel risks such as cancellations, lost luggage, and medical expenses."
486392eb-f1c5-4909-bb0c-835a8fda9443,Life insurance ensures financial security for beneficiaries in case of the policyholder's death. Optional riders available for disability coverage.,L'assurance vie assure la sécurité financière des bénéficiaires en cas de décès du titulaire de la police. Des options supplémentaires sont disponibles pour la couverture d'invalidité.,El seguro de vida garantiza la seguridad financiera de los beneficiarios en caso de fallecimiento del titular de la póliza. Opciones adicionales disponibles para cobertura por discapacidad.,Offers financial support for beneficiaries in case of policyholder’s death.
a7aa4b5d-26f3-4953-b945-b4940f7b8490,"This policy covers vehicle damages due to accidents, theft, and natural disasters. Liability coverage is included.","Cette police couvre les dommages aux véhicules dus aux accidents, au vol et aux catastrophes naturelles. La responsabilité civile est incluse.","Esta póliza cubre los daños del vehículo debido a accidentes, robos y desastres naturales. La cobertura de responsabilidad civil está incluida.","Covers vehicle damages, liability, and natural disasters."
9681cb14-8cb0-45a0-a313-67ed55396427,"Business insurance provides liability and property coverage for businesses, protecting against financial losses due to accidents or lawsuits.","L'assurance entreprise offre une couverture de responsabilité et de propriété pour les entreprises, protégeant contre les pertes financières dues aux accidents ou aux poursuites judiciaires.","El seguro comercial proporciona cobertura de responsabilidad y propiedad para empresas, protegiendo contra pérdidas financieras debido a accidentes o demandas legales.",Protects businesses from financial losses due to liabilities and accidents.
a6676b67-6a62-493b-b123-89e7b9e8858a,"Home insurance protects against fire, theft, and natural disasters. Coverage includes both the structure and personal belongings.","L'assurance habitation protège contre l'incendie, le vol et les catastrophes naturelles. La couverture inclut la structure et les effets personnels.","El seguro de hogar protege contra incendios, robos y desastres naturales. La cobertura incluye la estructura y las pertenencias personales.",Protects home structure and belongings from risks like fire and theft.
64eaebcc-b88d-43a2-af47-c16799316cd6,"Business insurance provides liability and property coverage for businesses, protecting against financial losses due to accidents or lawsuits.","L'assurance entreprise offre une couverture de responsabilité et de propriété pour les entreprises, protégeant contre les pertes financières dues aux accidents ou aux poursuites judiciaires.","El seguro comercial proporciona cobertura de responsabilidad y propiedad para empresas, protegiendo contra pérdidas financieras debido a accidentes o demandas legales.",Protects businesses from financial losses due to liabilities and accidents.
