Review_ID,Customer_ID,Review_Text,Sentiment_Label,Rating,Service_Type
170c699c-c569-4856-8154-87733e45ca54,15044e00-2d1c-4eb6-afe5-406b78f44805,"Smooth and hassle-free experience, highly recommend.",Positive,5,Claim
59337863-d2c1-463a-87f5-de207bcbc7d1,7a25f2ca-758f-48e5-b7dc-63d380daa109,"Support was average, they took some time to respond.",Neutral,2,Claim
3cf8eb11-95c5-43ab-84ed-f50839b36918,dd1f359f-b914-4a32-8e77-fe1c1b19ccfa,"Smooth and hassle-free experience, highly recommend.",Positive,5,Support
bfa9ce1f-b0ad-496e-aba6-8698859fd12d,053fba7c-0a2c-4941-a759-b5b4cb6b4120,"Had a really bad experience, will not recommend.",Negative,2,Policy Purchase
3cd4c160-8a2d-445f-a7cc-0e0aaba885a3,cec06d05-ab16-4cce-a137-4b796754a0fc,Policy purchase was confusing and frustrating.,Negative,1,Claim
c44d3a40-3562-4cb4-8293-59ce7ad88590,ef2a55b1-cea1-4c7a-b750-2886c2b3bf03,"It was neither good nor bad, just an average experience.",Neutral,2,Claim
b4531d98-5450-4222-ab6a-b10847e536fa,789489f7-8c14-4a00-a4c0-0d62453642c9,Support was unhelpful and didn't resolve my issue.,Negative,2,Support
b3e00eb4-cb49-49fd-a182-c8ee30f0dcff,4edc4a3c-fb86-401e-aff2-0a42f72bf191,"Had a really bad experience, will not recommend.",Negative,1,Policy Purchase
18c21a7d-5059-46b0-8d47-1322c2ed25ab,44e02fc6-20b0-41d8-8aca-e08f06b6b82f,"Terrible service, my claim took forever to process.",Negative,2,Claim
5b13e019-76fb-40f0-9471-1a94d29db33a,d844409b-0962-4f0a-bfd9-aa1a095664db,"It was neither good nor bad, just an average experience.",Neutral,3,Claim
54798503-404e-4a5d-9080-c8904c9926ea,bfbbe31b-02eb-4751-a710-fcf1ba0937d3,"Smooth and hassle-free experience, highly recommend.",Positive,4,Support
0db5ef91-cf5e-4554-9662-51de8932f43f,83ddfe81-a7ed-4eb3-bf46-cc5952e82310,Customer service was rude and dismissive.,Negative,1,Claim
48be336b-e2e3-41f1-8c54-055d98a9b905,2fa9498e-041f-44aa-83ec-56b76c80ed51,The policy purchase experience was seamless and easy.,Positive,5,Support
afca8d1f-f18f-44cc-86e7-cd91feb99b0d,854fa058-aa35-4206-af89-901a7f56c7ba,"Smooth and hassle-free experience, highly recommend.",Positive,5,Claim
536e3157-8c3d-490c-924e-84d4564595d3,d450588b-f664-4ae6-9a54-37c8b3a0e020,Customer service was rude and dismissive.,Negative,2,Policy Purchase
dc534a52-d031-418f-b89a-3c5c898633cf,758cde5c-e50a-4e99-bdda-0ef1a52ed481,Policy purchase was confusing and frustrating.,Negative,2,Claim
8462917a-caa6-4b02-bef3-c8aa7f7f11ac,0817f643-e2c0-4ff0-bc24-115c624527ba,Great service! My claim was processed quickly.,Positive,5,Claim
26894ef9-b411-4f42-9999-25c440aa86b9,105394d3-c97c-4f51-a3e0-8d19731a3893,I'm happy with the quick response from the team.,Positive,5,Support
f2810a5b-c554-49a2-84ee-0560598ad36b,59f15adc-937a-45a0-a3b8-3a915c162950,"Policy purchase process was standard, no issues.",Neutral,3,Claim
0992024f-0cb8-4624-8259-cd521b977a99,a5b74668-805a-42f4-b387-3c7044767fa0,The policy purchase experience was seamless and easy.,Positive,5,Support
a07bf3c8-0c68-4221-9ce8-7774ea50916e,3c65d9aa-b1cf-45ba-8cee-1c747a859e8a,Customer service was rude and dismissive.,Negative,2,Claim
299e9fcf-00c5-46e6-917a-bf371f7eedd8,943b1a4b-57f4-4c41-942b-b696bed9d28f,Customer support was very helpful and resolved my issue.,Positive,5,Policy Purchase
fc1f4673-55aa-4e24-938c-9be488a529da,265ff03b-5d6b-4c02-92fa-2be000a72985,"Support was average, they took some time to respond.",Neutral,3,Claim
27223331-8703-4efc-9b6c-d11651422931,c60e7eb3-a923-4ccd-b6dd-f8f63a825fa9,"Had a really bad experience, will not recommend.",Negative,2,Claim
0bf6fb91-0220-46ad-b8c8-e6fa40373003,a897b68e-7ff8-4769-b9a7-aaef8954fb6d,"Policy purchase process was standard, no issues.",Neutral,3,Support
2074d9b8-e8d9-4dc4-8827-f0d65073d493,d847702e-641f-4403-a73f-0f0b116bd6ee,"Support was average, they took some time to respond.",Neutral,4,Support
9d7449d5-6050-40aa-9157-69ae757069ed,083356b2-f2ae-42d6-8327-df182ea49005,Customer service was rude and dismissive.,Negative,1,Policy Purchase
7f024acc-6235-4f86-80ef-7b02c50ba1d3,4a0194d9-66c8-479a-b8ed-f9e8af50aa32,"The service was okay, nothing exceptional.",Neutral,2,Claim
385041b2-eb3b-422f-a64a-3675817fc741,4fd9a523-365d-4cdc-8841-ffb121ca956a,"It was neither good nor bad, just an average experience.",Neutral,4,Support
9555d2f2-e4fa-42d1-a14d-bf2e8cef9967,44a61552-4f31-4ae2-8059-cf9656f7975a,"Had a really bad experience, will not recommend.",Negative,2,Policy Purchase
a8dfe8c2-cd05-4fc7-a6c1-a13b8896fda6,6aecb49f-4b1a-49e6-8dd2-a784e54fb501,I'm happy with the quick response from the team.,Positive,5,Support
6a7e51b0-2c73-4d13-9414-0111d187f5f6,e4273001-be5e-41e2-89aa-648253592bf6,"Terrible service, my claim took forever to process.",Negative,2,Claim
b0178a80-ab83-406d-854b-591f9f4bc945,94f21900-f302-473c-9041-0bba38deaa78,"Smooth and hassle-free experience, highly recommend.",Positive,4,Support
0b67dfa1-9272-435a-b306-ff78f8a92e5b,56c6f3fb-8aa4-49fa-9d8a-e41abfe0010d,I'm happy with the quick response from the team.,Positive,5,Policy Purchase
8f42f88a-5b1a-4dbe-be45-02e249a3ec77,221274d7-4a30-47be-8d70-f9249bcbd339,"Policy purchase process was standard, no issues.",Neutral,2,Claim
ffb64b2e-6ebb-4fe9-815c-093979c59785,dee400fe-91b2-4530-b57f-93172f63adf3,The policy purchase experience was seamless and easy.,Positive,4,Claim
d6b97d54-219d-4732-a337-581463833120,51ecd361-c4f1-460b-acd8-5aee7cc622a4,I'm happy with the quick response from the team.,Positive,4,Policy Purchase
3772ee8c-9825-41df-a5cb-d95f3c9fac16,97af1c89-1ff7-4f42-875c-c297a8ec2358,"Support was average, they took some time to respond.",Neutral,4,Claim
067c6e98-6cc4-445c-a471-074eadc1e7af,5d145ac7-936a-4b40-923f-d4af65bb54ed,"Had to follow up a few times, but got my answer.",Neutral,2,Policy Purchase
65ae5619-9ca7-453f-a74d-4dde49139dd6,b5be86bf-596a-4cfd-9ae8-ddb124d21733,"Smooth and hassle-free experience, highly recommend.",Positive,5,Support
efbe401e-89b9-4916-9150-380e31f1e862,7b716d45-cafa-4ceb-b2f1-1e32abc4ab2d,I'm happy with the quick response from the team.,Positive,5,Policy Purchase
e0bbacf2-0baa-41bc-965e-1631c25bc4ab,5002d212-baf0-49b5-8f44-8d202c11b2e6,"Terrible service, my claim took forever to process.",Negative,1,Support
f88dcf5a-8e63-4aa9-b03b-32a76372a227,de33ecdb-0787-419e-833e-855c7d019732,Great service! My claim was processed quickly.,Positive,4,Claim
81be45d2-9800-40f5-bee4-32241425636c,b653c268-c838-45f7-bd3f-a9f896170eb9,"Had to follow up a few times, but got my answer.",Neutral,4,Claim
7dbff1e6-12d7-400f-a36a-75224d083b32,71b7181b-2237-43ce-815c-ec88ae11c78f,"Terrible service, my claim took forever to process.",Negative,1,Support
7fcab2a9-cf61-40fd-8949-19951ccaa699,06eae2ab-209d-4e66-99d0-98b5f6bdf124,"It was neither good nor bad, just an average experience.",Neutral,3,Policy Purchase
6693e4c5-f108-41b3-940e-df238a529de8,80cdc868-a312-4ffd-b2a2-dd600d0b0c91,The policy purchase experience was seamless and easy.,Positive,5,Policy Purchase
e946e100-d73c-42f4-8a1d-86c1e3b81286,327f00dd-5538-4bdb-b23c-6531c711628b,"Support was average, they took some time to respond.",Neutral,3,Policy Purchase
18df3170-80b6-4b14-a57d-8ee4c09d56c0,008fca3d-bce4-496f-8864-e0a1f1667bbe,"It was neither good nor bad, just an average experience.",Neutral,2,Support
98e0fae3-1ef9-4a51-99cb-03d23bb9e01f,c6afe5ab-e1fd-48c3-94c2-4c06831a3ccb,"Had to follow up a few times, but got my answer.",Neutral,3,Claim
6fe4c569-725f-45ea-9f4e-48ea3157ff59,75700ffb-65e3-43e5-a7c6-1f81ce5811f7,I'm happy with the quick response from the team.,Positive,5,Support
c7ccba75-d16c-415e-a1b7-aa93503c930e,3cc97be8-a91e-4636-8f9b-40f31f4d5602,"Terrible service, my claim took forever to process.",Negative,2,Support
6ff91d09-9261-463f-9cd1-9041b9acb2b8,2a007ffe-7f4e-44f7-924a-1aa220a434d8,"Support was average, they took some time to respond.",Neutral,4,Claim
18f76a21-70a2-4b65-a0f6-e418f8512391,f9cfe429-2bea-430a-b335-a433356e8ea5,"Terrible service, my claim took forever to process.",Negative,2,Policy Purchase
a9eb2acd-9659-4581-b2cd-49e22a0ca4ba,623a33b6-63f6-48f8-a60f-0a3384185b46,Customer support was very helpful and resolved my issue.,Positive,4,Support
a7ccc93b-061f-4fb2-8f9c-88b59b76598a,8243bb70-8ee9-4851-a76e-a28e4400d248,Great service! My claim was processed quickly.,Positive,5,Policy Purchase
c5fd336d-e37b-434b-9727-a93dc12a299c,36eef34f-b65c-4399-a240-bc9cb2f1cfbb,Support was unhelpful and didn't resolve my issue.,Negative,2,Policy Purchase
171ed457-8b59-4c2d-9d59-b638472c585a,de92a316-c71a-490d-a239-fb145e36b290,The policy purchase experience was seamless and easy.,Positive,4,Policy Purchase
0f372684-34f5-4e92-bee1-2182011a32eb,aafca7d7-e08c-4036-ba8d-4d88425bd4e5,"Policy purchase process was standard, no issues.",Neutral,3,Policy Purchase
87aba48f-c00f-4dbf-aa81-0eccbc31be3e,e09bce52-d9b7-4001-a0e2-cc86906f66d9,I'm happy with the quick response from the team.,Positive,4,Claim
6759e961-f11d-4735-94d5-3b53b7193339,e3e1cbcb-7075-467c-a6b6-3298593e537e,"It was neither good nor bad, just an average experience.",Neutral,4,Claim
542e2593-0b0c-456c-927e-f05accb9cf59,aba49fd0-1a31-4c54-bace-153e9eb1c1e5,Great service! My claim was processed quickly.,Positive,5,Policy Purchase
33260157-0486-4f10-ae48-2cde5abcb4b3,29d5fc35-0c37-47c7-b22f-afbf85a0bf26,"It was neither good nor bad, just an average experience.",Neutral,2,Policy Purchase
35ac7582-9a62-49da-955a-90838a20fa74,ee0e7a39-9810-4280-a1b8-ba1001e6b50c,"The service was okay, nothing exceptional.",Neutral,2,Support
55efee48-7398-4425-bce1-9af134d6b78e,ba50300f-ef3a-4837-9548-56f3631b6182,"Support was average, they took some time to respond.",Neutral,4,Policy Purchase
9f557ea6-acc2-4663-ab16-d6a94b384b06,1afb0735-b588-4258-be68-c82eac32fe09,"Had to follow up a few times, but got my answer.",Neutral,3,Claim
e6dba4b7-5b06-4ded-93e9-16f26b6b47bf,0743690c-675c-4961-9c85-76e52637039c,Customer support was very helpful and resolved my issue.,Positive,4,Claim
1b02e8d8-01a7-4d42-8388-68e4d9f674d0,6c102e1c-a8a8-405f-9df4-b41e6dc42fc9,Customer service was rude and dismissive.,Negative,1,Support
848e8a43-34d4-4278-8532-81d1b6851987,cfecfb3a-793c-4ff8-ab16-f68d57e24441,"The service was okay, nothing exceptional.",Neutral,4,Support
3f5454f7-0075-4e16-a55b-d65cba138eeb,f74b791d-bedc-4c6c-8012-7ae0317921e7,"It was neither good nor bad, just an average experience.",Neutral,4,Claim
3dafd973-4e28-4dd4-8ef9-0e51562477d9,d0692279-511a-45f3-9d39-83148fe0531e,"Policy purchase process was standard, no issues.",Neutral,3,Support
a9a2becb-1dc8-4f64-b516-82fb269d07b7,9afc578f-bb1d-4102-8666-906d43a4c809,"The service was okay, nothing exceptional.",Neutral,3,Policy Purchase
fa977b7b-e5c2-4ccc-b20b-47c29932f2bf,10825fc1-b28f-41ae-b25d-d881f469e153,I'm happy with the quick response from the team.,Positive,4,Policy Purchase
227bb9fc-edde-482f-868c-bfe9cf4b5727,7175a666-61c8-49ac-9238-97b3bb06eb91,"The service was okay, nothing exceptional.",Neutral,2,Support
acea810a-630d-4609-8459-80772b4f6394,c89d7943-3a14-49dd-9cb4-5c5214321970,"Smooth and hassle-free experience, highly recommend.",Positive,4,Policy Purchase
01b1c7c9-b5ab-4dd3-9bca-210630dafd36,c4d1fb0e-5bcd-4b84-b78b-51ac87c1e1b7,Support was unhelpful and didn't resolve my issue.,Negative,2,Support
0498929d-2824-4b1d-82b1-0191eb6d1320,f250b3d7-fc8a-40be-945c-b16ea43569ef,"Terrible service, my claim took forever to process.",Negative,1,Support
79dae90a-8581-46b1-8901-72a44562c40a,436e802b-2622-4a08-912c-3972a91fecf0,Great service! My claim was processed quickly.,Positive,4,Claim
1543dabe-c4bc-4e5e-bd50-ddf1b6be36ea,8cb3d657-4f2e-46e8-8d0b-7d825fff859c,"Policy purchase process was standard, no issues.",Neutral,3,Support
a0b9487c-0afb-4ce2-b0bc-af13b8c88399,942c70ec-c089-4fca-b0ff-fb5f8c2c4b54,"Support was average, they took some time to respond.",Neutral,3,Support
3cf98ab1-c28d-42ce-8d28-7ff8e92de8b6,017ff792-7642-4c77-940d-1b4165f7d31e,"Support was average, they took some time to respond.",Neutral,4,Support
b52e21d2-d7fd-4d83-8bcf-d0ac30560e4a,5faba6d1-d765-4215-a5d8-6587558be6c5,"It was neither good nor bad, just an average experience.",Neutral,2,Support
5d744968-1c29-46eb-8317-9e3bab2e9efa,ff5c3489-408d-49ee-90ed-7e8e8fa17d1c,I'm happy with the quick response from the team.,Positive,5,Claim
10543975-da3e-4235-a7dc-939b84eb236d,5fe69e2f-33cc-4011-8166-087c51349fc7,"Had to follow up a few times, but got my answer.",Neutral,2,Policy Purchase
db0b67d0-44d3-4343-bd20-9e616e492f9d,f11f29c1-723a-4955-8466-fdb138d6e7a1,"Had to follow up a few times, but got my answer.",Neutral,4,Claim
7dfb0ab2-2ed4-4823-adaa-c2160f9f8576,ff100435-cf0d-4d8b-bd9a-4b0944198cbc,"It was neither good nor bad, just an average experience.",Neutral,3,Support
2c49e3c7-1cde-4480-97b7-13adad157b79,d8e10959-0e47-4689-b54b-2219574cbe9d,Customer service was rude and dismissive.,Negative,2,Support
1782b710-d9bb-4ea3-8521-0ec389f7ec38,5f62dd61-b0ad-4804-9f44-8b68c7109560,"Policy purchase process was standard, no issues.",Neutral,3,Claim
0f0c9437-c149-4d32-85e0-fdcb296b5b87,a5a081d2-73e7-4e8b-91b4-8fffb3467b90,I'm happy with the quick response from the team.,Positive,4,Support
aeea4c71-5ec4-4c43-8c70-262a529eb33a,4e016ec4-9abb-487a-801a-c6de7269834b,"The service was okay, nothing exceptional.",Neutral,4,Claim
dd246a1c-0214-48a0-96a1-2b9f98f9e8eb,46d8ade4-9228-46c1-9bf2-37da456b3ff5,Support was unhelpful and didn't resolve my issue.,Negative,1,Claim
b5b53127-654a-4c7c-b3d1-fde0cad16a04,34fc526b-3b59-4e2f-ac51-2797b9795709,"Support was average, they took some time to respond.",Neutral,2,Support
f631198a-9126-4c37-a865-bc7a7c7cdbc4,3d70e5c8-88c1-463f-bf6c-5a69855c7575,Customer support was very helpful and resolved my issue.,Positive,4,Policy Purchase
66b17a79-b870-4196-a1b6-dd4c83997ffb,452f020c-d762-47d5-b6de-a02b62cab4c9,"Had a really bad experience, will not recommend.",Negative,2,Claim
17eb81fd-7f6e-46bf-b778-7fd31541ce5f,ddea9f8d-e308-48db-85e2-08caf8817645,"Had a really bad experience, will not recommend.",Negative,1,Support
92b08917-562d-4249-92b4-84280f6d3286,0050edb8-1138-4fd2-9463-fbeac40c2dd2,I'm happy with the quick response from the team.,Positive,4,Claim
ea7fd403-1383-4cf0-9163-4548f99cf040,49947784-6b8f-495b-9c0d-39e18d2a40d6,"Had a really bad experience, will not recommend.",Negative,2,Support
89b3b925-ce89-4a41-85bb-ffbf8cbde302,88f81970-7e42-4125-827b-1b088ab29470,Policy purchase was confusing and frustrating.,Negative,2,Policy Purchase
96750651-c2d8-4272-ae45-866b0034df5c,27196fe7-7351-4d20-ae50-c8a76763099e,"The service was okay, nothing exceptional.",Neutral,4,Policy Purchase
154f16a7-98d7-4fa1-819f-3a00b8b813c4,32043cf5-ab2a-4264-b9e5-b717560c701a,"Policy purchase process was standard, no issues.",Neutral,2,Claim
490b0ac7-365b-46cf-b1a6-4c6f1a2c1815,e2528807-3d97-4475-bc27-fcc959a674ab,Policy purchase was confusing and frustrating.,Negative,2,Claim
8daa3ab6-fc6c-4702-b12a-047d538cce62,ae560c64-eb29-47b0-8d2f-fcdb8f2084be,Policy purchase was confusing and frustrating.,Negative,1,Policy Purchase
e3a798c3-472d-4f60-8a9b-ae3ddcf33c2d,d126ac37-4d9b-4578-8056-171818b77bcd,"Support was average, they took some time to respond.",Neutral,3,Policy Purchase
7c49b245-e0c3-40d2-a3e1-61db464eeece,e30052db-5bb1-435f-b64a-ae1a9d13b12f,"Terrible service, my claim took forever to process.",Negative,1,Claim
c0cf3b77-9cfc-44f9-8719-30d3f087b5ba,73a4f999-4ff6-4568-ae5b-37e475fce5c9,Customer service was rude and dismissive.,Negative,2,Claim
5439aabf-d5da-4fb4-9596-6f2131e8420d,fd029865-c086-4990-89ba-1f6b2e98f58e,The policy purchase experience was seamless and easy.,Positive,5,Policy Purchase
3eeeb9af-4d35-45ab-a831-5a6809b7cd0e,f38e7749-91b5-4286-adc2-4300d6c84f70,Customer service was rude and dismissive.,Negative,1,Policy Purchase
d6e67561-7f68-4e51-b2bd-e5701944094c,84022dd2-e218-4ecd-a41d-2d39f6c96a0b,"Smooth and hassle-free experience, highly recommend.",Positive,4,Claim
948640bb-e7c3-4c2d-9b25-7419c66a58ee,7e507a11-b71a-4339-aad6-ef7d2857cd84,Customer service was rude and dismissive.,Negative,2,Support
0149c503-8684-47cf-87be-a45eabb315d8,73e4c416-1a40-46ae-90cd-19127c2d725d,"Had to follow up a few times, but got my answer.",Neutral,4,Claim
791f845f-460e-4492-88d0-2e7126626cac,f1422df3-b7cd-4c5f-9210-c90651abb89a,"It was neither good nor bad, just an average experience.",Neutral,4,Policy Purchase
09ac20d7-e340-4ed6-9e74-3a59a899cce7,5c76d7c6-a3d0-4b1a-bf06-e9013673bb00,"Terrible service, my claim took forever to process.",Negative,1,Policy Purchase
837ae5c5-8247-4a80-805f-7927c78f8fae,ff93212a-7179-41b0-b721-e8d7ea854382,The policy purchase experience was seamless and easy.,Positive,4,Support
272dfc13-edd1-45cf-b56b-233aecd9efb0,8b5cf5fe-481e-41e7-b991-e824734f4030,Customer service was rude and dismissive.,Negative,2,Claim
011e1121-6af1-4ffa-95dd-7c3b68da7358,45943bde-ff18-4994-96a6-5b1714d8a0ac,Great service! My claim was processed quickly.,Positive,5,Support
903efe59-ca71-4e5d-aa9a-14f78d4d3bae,7b113f4f-6f6b-41e1-b220-81f2508ef17a,"Had a really bad experience, will not recommend.",Negative,1,Claim
2e1c62fb-7ed2-46dc-95a7-33275e3983ee,7cbd0ad0-5519-42be-80e6-d480dd743b2c,"Terrible service, my claim took forever to process.",Negative,1,Support
57f2db4e-8021-493f-8f2f-b24b4f88ba3c,5042d0cf-fe8d-4dd2-bd58-00085584f924,"Smooth and hassle-free experience, highly recommend.",Positive,4,Support
d7bf0e92-3371-468a-90fe-445f3d6e97d5,e2ac99cf-45e5-4b62-b96a-1d834d0e2361,Customer support was very helpful and resolved my issue.,Positive,4,Policy Purchase
81d24d23-e7e6-4b5a-810e-29604390f25b,812d4bfa-e65e-4d4a-889f-9a5e66f8aafc,I'm happy with the quick response from the team.,Positive,4,Claim
fdd90505-bc39-42dc-b430-e62fdc97c2cb,9be3ee89-b46d-4ec9-858b-3c2649e3601b,Great service! My claim was processed quickly.,Positive,5,Claim
2fed2f98-8799-4e16-80f7-de2702ce7407,e2d8e457-b63e-409b-bd93-853804303c07,"Support was average, they took some time to respond.",Neutral,3,Support
b129b42b-6875-4f61-9b0e-7574550a5ebb,2a0793f2-966d-4da4-81ed-08e745f3741f,"The service was okay, nothing exceptional.",Neutral,4,Claim
e3357951-a73d-48a3-960d-f494a33de9f0,526c5081-7d0e-4a5f-a750-e610e51d579d,"Had to follow up a few times, but got my answer.",Neutral,4,Policy Purchase
3ed81cdd-1c76-4154-85f1-f7f07f8e82c3,c4b2f208-f8ed-4c3e-877e-06cfe217d461,Support was unhelpful and didn't resolve my issue.,Negative,1,Support
a36e05e1-17b6-419b-b7f5-68c81897f0fb,e96e7e98-0b54-4db8-9cda-ac38e6341e4f,"Policy purchase process was standard, no issues.",Neutral,4,Policy Purchase
8eb7a1f0-3fe5-46cc-b599-282591a296c2,7113a69f-2f19-429e-80a7-1489298a4878,"Smooth and hassle-free experience, highly recommend.",Positive,5,Claim
59d293cc-00d3-4068-b168-10107987bb68,e3240926-72ba-42c9-ae5b-035bee4f7c2c,I'm happy with the quick response from the team.,Positive,5,Claim
b417efd9-53e0-424e-bd60-5c55c77c39aa,d90eb0dc-c55a-442c-bce2-f2ec3c0100e7,"Smooth and hassle-free experience, highly recommend.",Positive,5,Claim
1c801295-b9c4-405d-8510-702207e0ad83,06dadd2c-feb2-4ff8-bc5f-ec6ab9b9d6e6,"Smooth and hassle-free experience, highly recommend.",Positive,5,Policy Purchase
d059889f-f04b-4df6-a5ea-152e97f1c831,308f0a05-925b-44a5-8d2c-e846d1ac0d5c,Great service! My claim was processed quickly.,Positive,5,Claim
aeba7f34-243e-4d91-b33a-5e000e992201,5d25967d-fc41-479f-9008-2510d578f612,Customer support was very helpful and resolved my issue.,Positive,5,Policy Purchase
77f1272b-e66a-4262-b6ab-d2e5d30ee8fb,c05ba6c3-df70-4929-9e11-f511d23c484d,"Had a really bad experience, will not recommend.",Negative,2,Claim
ea1fbd9c-2548-415d-8833-289b87489964,9662fc61-02c2-483e-8aaf-48735f679fc2,"Support was average, they took some time to respond.",Neutral,4,Claim
cc192cae-3405-4bd3-a38f-1e9312195124,c9816e70-0cb1-497a-88f2-6b010336e8d0,"It was neither good nor bad, just an average experience.",Neutral,3,Support
fe59e4e4-cbee-49de-ab3a-9313609e5991,dcb5a54d-a8b8-4b7f-ba3a-ad51b9db696b,"Had to follow up a few times, but got my answer.",Neutral,3,Support
45338d30-354b-4511-99c8-e4222327347c,a9255d12-eade-4349-8260-11c0a1041da0,"Smooth and hassle-free experience, highly recommend.",Positive,4,Policy Purchase
201411d0-8836-4041-a34c-b246f00b7909,67ee6b74-b613-49a7-ab4f-ec58d9bf7648,Great service! My claim was processed quickly.,Positive,4,Policy Purchase
de0e93e6-8124-4048-93da-def10e2b57b1,d1e32df3-115f-4163-88a2-9c37f8e8ca78,Great service! My claim was processed quickly.,Positive,4,Support
c5f7eb7a-6bdd-4d70-8448-34513568b06f,4ce0493a-4ab2-45a6-a786-afe9b198e486,"It was neither good nor bad, just an average experience.",Neutral,4,Support
66331499-ba09-474f-b2e7-6924775df220,7325eb76-4010-46ba-8a71-67185c11a463,Great service! My claim was processed quickly.,Positive,4,Claim
5250c408-b7f0-4420-b319-1f9deb2f7e68,67a1904c-bbc0-4433-9a56-c4a404fa20cf,Support was unhelpful and didn't resolve my issue.,Negative,2,Policy Purchase
0ce7a6d5-f05e-43e2-b032-fda53b7fe19b,f5a22edc-6abc-4216-beef-440bc7b41021,"The service was okay, nothing exceptional.",Neutral,2,Policy Purchase
76d805ce-8a0a-4cd1-b373-2160aef7134c,fbda74fd-c4d0-4521-9a35-1b353ca6fccc,I'm happy with the quick response from the team.,Positive,4,Claim
c3e1a8d9-46e1-4ec9-bfe6-a248e2e4af40,4d11efdd-9c8f-4b73-9b2c-e35e24fedf74,"It was neither good nor bad, just an average experience.",Neutral,3,Claim
1342c0fc-916e-438a-81c9-dba35d685083,1fd399ea-de65-4a79-be0c-9c8554e8e3fd,"Had a really bad experience, will not recommend.",Negative,2,Support
5bf39118-72f7-444a-9092-1069d7d42028,c621ff41-274b-41ed-b2cc-3bbfd900137c,"Smooth and hassle-free experience, highly recommend.",Positive,5,Claim
159476c7-c5f8-401c-889e-28b88aa42a11,694a2921-5261-4a21-8489-87133ceaa271,Policy purchase was confusing and frustrating.,Negative,1,Support
4ea71adb-db6c-47eb-a736-e801d4cd6382,309772cc-0b5a-45c2-88c7-d41bb85359cb,Customer support was very helpful and resolved my issue.,Positive,5,Policy Purchase
9127b8c2-8190-4e94-9d86-cba0a7210d51,4e8b00f6-6b2c-47cb-8ecc-7b3a7d0e989c,Support was unhelpful and didn't resolve my issue.,Negative,2,Support
aabc5ef6-3b0a-48dc-97f0-c1e7879fc301,e5b98373-77ba-439d-90dd-41b30784d250,Customer support was very helpful and resolved my issue.,Positive,4,Policy Purchase
2a3da298-91e5-44b9-afae-26ebab52b0f8,c8fb3751-2af4-4bdc-99ed-447944d22ce1,"The service was okay, nothing exceptional.",Neutral,2,Policy Purchase
7faf9c0a-109c-4478-b15b-e55108d9c132,d8a699cf-ed7c-48f2-9046-3a76b6c3f644,"The service was okay, nothing exceptional.",Neutral,3,Claim
5adac00f-28dd-4a95-b8a8-db29089d35eb,58ffa20a-2bae-4b06-bc8e-37532a0ef3d7,The policy purchase experience was seamless and easy.,Positive,4,Policy Purchase
cd0cc243-2bd9-4ea3-9f52-94bcfd383b00,d324aa73-8e64-4ea0-a163-e6cc9f30d3cb,"Policy purchase process was standard, no issues.",Neutral,2,Claim
eb05b7b4-3674-4d56-b66c-945014c89791,63f3359c-7420-424c-9604-d383d29f0f26,"Had to follow up a few times, but got my answer.",Neutral,3,Claim
e501d95a-e3c1-4b33-84b7-40ba5da999a8,b6cd4378-fec5-4840-9702-3ebf2e148825,"Support was average, they took some time to respond.",Neutral,2,Support
56290d7d-5dc5-4da5-999d-108c13a0fb52,0a4409f7-0e8f-4210-a7fc-9f84c64cb608,"Terrible service, my claim took forever to process.",Negative,2,Policy Purchase
2f1f0ed1-0a28-4e71-99df-123ca3c33900,4ce25c1d-8a07-4a48-87f3-a5b555613ee6,"Had to follow up a few times, but got my answer.",Neutral,3,Policy Purchase
2c31a584-25a5-4017-8556-eddd95071dcd,20b426aa-8573-4948-a850-440c647107b2,Support was unhelpful and didn't resolve my issue.,Negative,2,Claim
a3e56504-a658-4d8d-a980-2f81a207fb3b,2cf7557e-b06a-46e0-9d38-4b1f66868ec3,"The service was okay, nothing exceptional.",Neutral,3,Claim
293cb16b-6783-4486-9e7e-65a1a5ee3797,9b2394ee-6c5a-4758-ace7-de83ac9868fb,Support was unhelpful and didn't resolve my issue.,Negative,1,Support
e7cb21ff-7deb-4f88-baf6-8fea98c61581,e50e0bea-f74e-4fba-a8e1-26a6faaa5065,I'm happy with the quick response from the team.,Positive,5,Policy Purchase
0dc2a51c-c006-4d76-8062-b7e4b526d74b,cf56f057-c7f8-431d-a0c3-c4d75204b164,Great service! My claim was processed quickly.,Positive,4,Policy Purchase
99689350-9288-439f-b87e-687cd537f443,3346e739-df8b-4a49-a4fa-c917f1b04822,"Had a really bad experience, will not recommend.",Negative,1,Policy Purchase
2730614e-23c8-4494-95ba-7037cc016990,1d35d8c9-5a16-433f-88e6-949c44929b47,"Support was average, they took some time to respond.",Neutral,3,Support
1f0fc487-7f30-4c1b-9d2d-ce215d50064a,06d37ab8-0024-4bc2-92ee-822bbe70129e,"Terrible service, my claim took forever to process.",Negative,2,Claim
18dfa73c-af5a-4db5-a27e-76ad3bb788c0,5e751d83-a75e-4e93-a75b-cea83c9cfcde,Great service! My claim was processed quickly.,Positive,4,Policy Purchase
07368ea7-1b82-4986-ab41-177e7cbcba7f,21b556a6-db64-4378-adcc-a16b09d58df8,I'm happy with the quick response from the team.,Positive,5,Policy Purchase
